run_id,tau,beta,shock_iteration,avg_gap_before,avg_gap_after,max_gap_after,recovery_time,vol_before,vol_after,final_price_a,final_price_b,final_fx,final_gap,fx_cost,recovery_b
19,0.1,0.0,200,1.406400000000004,4.836620000000015,7.032000000000025,0.0,0.0004567450502231003,0.0,103.1,101.79,1.1,8.869000000000028,0.001,1.0
0,0.1,0.2,200,0.5240000000000058,7.446740000000008,7.891000000000005,,0.0006244242329999488,0.0007060876604560068,102.66,99.77,1.1,7.087000000000003,0.001,5.0
1,0.1,0.2,200,1.5940000000000043,7.87948000000001,9.185000000000002,,0.0005176981096255574,0.0008154098632010487,102.49,99.79,1.1,7.279000000000025,0.001,6.0
2,0.1,0.2,200,2.035200000000008,3.99222000000001,9.641999999999996,2.0,0.0006627658056054549,0.014155027083690373,103.5,100.1,1.1,6.609999999999999,0.001,4.0
3,0.1,0.2,200,1.4384000000000035,0.7876200000000062,0.9809999999999803,0.0,0.0006055471024546399,0.000413829959001022,102.8,94.0,1.1,0.6000000000000085,0.001,1.0
4,0.1,0.2,200,0.5537999999999974,1.2424599999999961,8.610000000000014,6.0,0.0006934573582829156,0.012849566749139854,105.4,95.5,1.1,0.3499999999999943,0.001,4.0
5,0.1,0.2,200,2.479200000000008,2.629520000000008,9.887,2.0,0.000457833708122779,0.014164693256775043,102.7,95.2,1.1,2.0200000000000102,0.001,4.0
6,0.1,0.2,200,0.45060000000000655,3.599840000000003,8.004000000000005,4.0,0.0004744105267297246,0.013784093523587714,103.2,99.88,1.1,6.668000000000006,0.001,4.0
7,0.1,0.2,200,1.7231999999999923,1.6698599999999997,6.1210000000000235,2.0,0.0008470218915789181,0.014268268235139587,106.4,95.4,1.1,1.4599999999999937,0.001,2.0
8,0.1,0.2,200,0.14599999999999796,7.326860000000007,7.673999999999992,,0.0005319593455621212,0.0007422540232288559,102.27,99.62,1.1,7.312000000000012,0.001,4.0
9,0.1,0.2,200,0.4959999999999951,1.941980000000006,7.489999999999995,10.0,0.0003307296688983719,0.0118208329017195,104.9,94.8,1.1,0.6200000000000045,0.001,6.0
10,0.1,0.2,200,1.4407999999999948,1.056599999999991,3.049999999999983,1.0,0.0006087064048811093,0.00026983187530283564,104.6,94.3,1.1,0.8699999999999903,0.001,1.0
11,0.1,0.2,200,0.32620000000000826,7.492640000000006,8.072000000000003,,0.0005206513274796503,0.000736849915143088,102.39,99.78,1.1,7.368000000000009,0.001,4.0
12,0.1,0.2,200,1.6796000000000135,7.791080000000009,8.981000000000009,,0.0006324613798548746,0.0007455945699800135,102.44,99.89,1.1,7.439000000000007,0.001,6.0
13,0.1,0.2,200,1.097999999999993,1.1722199999999876,6.995999999999995,6.0,0.0004880659062603153,0.013872135166730803,106.1,95.9,1.1,0.6099999999999852,0.001,5.0
14,0.1,0.2,200,0.5779999999999907,0.9469599999999871,7.266000000000005,4.0,0.0002323435065973025,0.014390360808047252,106.0,95.9,1.1,0.5099999999999909,0.001,4.0
15,0.1,0.2,200,1.6226000000000063,3.838760000000004,9.015000000000015,20.0,0.0006663033967726591,0.008139847795597663,102.2,94.1,1.1,1.3100000000000023,0.001,5.0
16,0.1,0.2,200,1.9467999999999852,3.1388999999999943,6.52000000000001,16.0,0.0005337914066263645,0.009947029902705098,103.5,92.4,1.1,1.8599999999999852,0.001,3.0
17,0.1,0.2,200,2.272000000000009,2.5357000000000083,10.420000000000002,7.0,0.0002809385349827033,0.011927614250248509,101.8,93.8,1.1,1.3800000000000097,0.001,2.0
18,0.1,0.2,200,0.6044000000000017,7.39174000000001,7.531000000000006,,0.000610704984852239,0.0006705769692456767,102.37,99.84,1.1,7.454000000000008,0.001,5.0
19,0.1,0.2,200,1.406400000000004,3.4059200000000116,5.503000000000014,0.0,0.0004567450502231003,0.0,103.1,99.74,1.1,6.614000000000004,0.001,4.0
0,0.1,0.4,200,0.5240000000000058,5.234700000000008,5.655000000000015,,0.0006244242329999488,0.0007809126372111729,103.72,98.77,1.1,4.927000000000007,0.001,15.0
1,0.1,0.4,200,1.5940000000000043,5.557940000000011,6.935000000000002,,0.0005176981096255574,0.0009206386944966718,103.67,98.83,1.1,5.043000000000006,0.001,19.0
2,0.1,0.4,200,2.035200000000008,2.9457800000000067,7.403000000000006,2.0,0.0006627658056054549,0.013991015689912015,103.5,98.85,1.1,5.234999999999999,0.001,12.0
3,0.1,0.4,200,1.4384000000000035,0.8292000000000064,3.059999999999988,1.0,0.0006055471024546399,0.000413829959001022,102.8,94.0,1.1,0.6000000000000085,0.001,1.0
4,0.1,0.4,200,0.5537999999999974,1.0576199999999967,8.420000000000016,6.0,0.0006934573582829156,0.012421138843962733,105.4,95.5,1.1,0.3499999999999943,0.001,4.0
5,0.1,0.4,200,2.479200000000008,2.0511800000000058,7.6270000000000095,2.0,0.000457833708122779,0.013966569785483409,102.7,95.2,1.1,2.0200000000000102,0.001,12.0
6,0.1,0.4,200,0.45060000000000655,2.8827200000000035,5.786000000000016,9.0,0.0004744105267297246,0.013587983773052514,103.2,98.66,1.1,5.326000000000008,0.001,9.0
7,0.1,0.4,200,1.7231999999999923,1.6665999999999992,5.35499999999999,2.0,0.0008470218915789181,0.014236095842220766,106.4,95.4,1.1,1.4599999999999937,0.001,2.0
8,0.1,0.4,200,0.14599999999999796,5.13344000000001,5.471000000000004,,0.0005319593455621212,0.0007927457727214463,103.42,98.65,1.1,5.095000000000013,0.001,14.0
9,0.1,0.4,200,0.4959999999999951,1.5347200000000043,7.159999999999997,10.0,0.0003307296688983719,0.0113015450201333,104.9,94.8,1.1,0.6200000000000045,0.001,9.0
10,0.1,0.4,200,1.4407999999999948,1.0977399999999915,5.106999999999999,1.0,0.0006087064048811093,0.00026983187530283564,104.6,94.3,1.1,0.8699999999999903,0.001,1.0
11,0.1,0.4,200,0.32620000000000826,5.252720000000008,5.847000000000008,,0.0005206513274796503,0.0008399919187222715,103.54,98.78,1.1,5.118000000000009,0.001,13.0
12,0.1,0.4,200,1.6796000000000135,5.479120000000008,6.742000000000019,,0.0006324613798548746,0.0008440837416390993,103.52,98.91,1.1,5.281000000000006,0.001,18.0
13,0.1,0.4,200,1.097999999999993,1.2475999999999874,4.810000000000002,9.0,0.0004880659062603153,0.013727766258245757,106.1,95.9,1.1,0.6099999999999852,0.001,9.0
14,0.1,0.4,200,0.5779999999999907,0.9366199999999876,5.059000000000012,4.0,0.0002323435065973025,0.014277358507375491,106.0,95.9,1.1,0.5099999999999909,0.001,4.0
15,0.1,0.4,200,1.6226000000000063,2.9428800000000046,6.787000000000006,17.0,0.0006663033967726591,0.007319222666127249,102.2,94.1,1.1,1.3100000000000023,0.001,14.0
16,0.1,0.4,200,1.9467999999999852,2.808939999999993,6.3300000000000125,16.0,0.0005337914066263645,0.009143851247899851,103.5,92.4,1.1,1.8599999999999852,0.001,6.0
17,0.1,0.4,200,2.272000000000009,2.409560000000008,10.230000000000004,7.0,0.0002809385349827033,0.011103471136035093,101.8,93.8,1.1,1.3800000000000097,0.001,2.0
18,0.1,0.4,200,0.6044000000000017,5.194060000000008,5.335000000000008,,0.000610704984852239,0.000732710320019472,103.49,98.88,1.1,5.278000000000006,0.001,14.0
19,0.1,0.4,200,1.406400000000004,2.7889800000000107,4.524000000000015,4.0,0.0004567450502231003,0.0,103.1,98.55,1.1,5.305000000000007,0.001,10.0
0,0.1,0.6,200,0.5240000000000058,3.810000000000011,3.9339999999999975,,0.0006244242329999488,0.0007604139349730607,104.35,98.28,1.1,3.7580000000000098,0.001,24.0
1,0.1,0.6,200,1.5940000000000043,4.050540000000007,4.795000000000016,,0.0005176981096255574,0.0009364751114440106,104.22,98.26,1.1,3.866000000000014,0.001,27.0
2,0.1,0.6,200,2.035200000000008,2.530500000000005,5.238000000000014,5.0,0.0006627658056054549,0.013941833036095556,103.5,98.05,1.1,4.355000000000004,0.001,16.0
3,0.1,0.6,200,1.4384000000000035,0.8699000000000067,5.094999999999999,1.0,0.0006055471024546399,0.000413829959001022,102.8,94.0,1.1,0.6000000000000085,0.001,1.0
4,0.1,0.6,200,0.5537999999999974,0.8931199999999958,8.350000000000009,6.0,0.0006934573582829156,0.012187101572072716,105.4,95.5,1.1,0.3499999999999943,0.001,4.0
5,0.1,0.6,200,2.479200000000008,1.9227400000000059,5.472000000000008,3.0,0.000457833708122779,0.013933665267421718,102.7,95.2,1.1,2.0200000000000102,0.001,17.0
6,0.1,0.6,200,0.45060000000000655,2.6023400000000017,4.826999999999984,12.0,0.0004744105267297246,0.013587983773052514,103.2,97.8,1.1,4.38000000000001,0.001,13.0
7,0.1,0.6,200,1.7231999999999923,1.66326,7.2690000000000055,0.0,0.0008470218915789181,0.014268268235139587,106.4,95.4,1.1,1.4599999999999937,0.001,2.0
8,0.1,0.6,200,0.14599999999999796,3.7027600000000085,3.933000000000007,,0.0005319593455621212,0.0007834808327336955,104.0,98.12,1.1,3.9320000000000164,0.001,21.0
9,0.1,0.6,200,0.4959999999999951,1.2053400000000054,7.090000000000003,10.0,0.0003307296688983719,0.011192340013044123,104.9,94.8,1.1,0.6200000000000045,0.001,9.0
10,0.1,0.6,200,1.4407999999999948,1.1382199999999911,7.130999999999986,1.0,0.0006087064048811093,0.00026983187530283564,104.6,94.3,1.1,0.8699999999999903,0.001,1.0
11,0.1,0.6,200,0.32620000000000826,3.824920000000007,3.9350000000000023,,0.0005206513274796503,0.0008213808934906144,104.08,98.18,1.1,3.9180000000000206,0.001,20.0
12,0.1,0.6,200,1.6796000000000135,3.988720000000007,4.587000000000003,,0.0006324613798548746,0.0008475505889775064,104.14,98.28,1.1,3.9680000000000035,0.001,26.0
13,0.1,0.6,200,1.097999999999993,1.301599999999988,6.088999999999984,9.0,0.0004880659062603153,0.01377582480651723,106.1,95.9,1.1,0.6099999999999852,0.001,9.0
14,0.1,0.6,200,0.5779999999999907,0.9261999999999876,6.132999999999996,4.0,0.0002323435065973025,0.014309631894765255,106.0,95.9,1.1,0.5099999999999909,0.001,4.0
15,0.1,0.6,200,1.6226000000000063,2.2665000000000033,4.643000000000015,17.0,0.0006663033967726591,0.00709851312929534,102.2,94.1,1.1,1.3100000000000023,0.001,20.0
16,0.1,0.6,200,1.9467999999999852,2.5403599999999944,6.340000000000018,0.0,0.0005337914066263645,0.008553312534172788,103.5,92.4,1.1,1.8599999999999852,0.001,6.0
17,0.1,0.6,200,2.272000000000009,2.2938600000000084,10.100000000000009,7.0,0.0002809385349827033,0.010410023181490225,101.8,93.8,1.1,1.3800000000000097,0.001,2.0
18,0.1,0.6,200,0.6044000000000017,3.786280000000007,4.045000000000002,,0.000610704984852239,0.0007095397109223412,104.08,98.28,1.1,4.028000000000006,0.001,22.0
19,0.1,0.6,200,1.406400000000004,2.594140000000006,5.254999999999981,7.0,0.0004567450502231003,0.0,103.1,97.7,1.1,4.370000000000019,0.001,13.0
0,0.3,0.0,200,0.4712000000000069,1.4738799999999928,10.27300000000001,2.0,0.0007006834110101004,0.014693252162914647,104.3,93.8,1.1,1.1199999999999903,0.001,1.0
1,0.3,0.0,200,0.8924000000000026,11.06264000000001,11.667000000000002,,0.0004142277194750777,0.0006124334372175681,100.09,102.07,1.1,12.186999999999998,0.001,1.0
2,0.3,0.0,200,3.068200000000013,2.7504000000000066,12.403999999999996,2.0,0.000561970927260152,0.014468868401078519,103.5,96.2,1.1,2.3200000000000074,0.001,1.0
3,0.3,0.0,200,1.6360000000000092,1.0050600000000136,2.4410000000000025,0.0,0.0007373772159234252,0.0,102.4,93.9,1.1,0.8900000000000148,0.001,1.0
4,0.3,0.0,200,1.000600000000009,8.287200000000007,10.610000000000014,,0.0006220047691897967,0.0004448994399279336,99.99,96.2,1.1,5.8300000000000125,0.001,1.0
5,0.3,0.0,200,2.2234000000000047,5.805720000000009,11.852000000000004,2.0,0.000529090047583404,0.014462904415744462,103.0,101.98,1.1,9.178000000000011,0.001,1.0
6,0.3,0.0,200,0.4859999999999988,4.738600000000016,9.559000000000012,3.0,0.00041262228402339255,0.014145065185060653,103.1,101.96,1.1,9.056000000000012,0.001,1.0
7,0.3,0.0,200,0.9969999999999893,10.367680000000009,11.467000000000013,,0.0008495940333581788,0.0003603032638239025,100.1,102.01,1.1,12.111000000000018,0.001,1.0
8,0.3,0.0,200,0.8713999999999891,5.731700000000011,9.588000000000008,,0.0007030812865699446,0.0005896116913744883,99.94,92.9,1.1,2.250000000000014,0.001,1.0
9,0.3,0.0,200,0.6407999999999885,10.624540000000009,11.525000000000006,,0.00035948771720782007,0.00040725796036380926,99.98,101.87,1.1,12.077000000000012,0.001,1.0
10,0.3,0.0,200,1.5749999999999904,3.5710199999999985,8.210999999999999,16.0,0.0007122964404446479,0.01194144268972296,105.5,94.2,1.1,1.8799999999999955,0.001,1.0
11,0.3,0.0,200,0.5676000000000048,4.883200000000009,9.640000000000015,2.0,0.0003404514372795442,0.014583603465734294,102.5,102.06,1.1,9.766000000000005,0.001,1.0
12,0.3,0.0,200,2.0624000000000104,5.369040000000009,11.483000000000004,1.0,0.0004971466056829852,0.014934481775026296,103.0,102.17,1.1,9.387000000000015,0.001,1.0
13,0.3,0.0,200,1.0147999999999933,1.418599999999996,9.186000000000007,3.0,0.00047973892539438797,0.014183095702907276,106.3,95.8,1.1,0.9199999999999875,0.001,1.0
14,0.3,0.0,200,0.5277999999999937,10.841560000000008,11.905000000000001,,0.00040389275216728087,0.0003813659039108595,100.15,102.12,1.1,12.182000000000002,0.001,1.0
15,0.3,0.0,200,1.5376000000000036,11.706240000000012,12.055000000000007,,0.0005702241521766602,0.0006647695210247884,100.12,102.05,1.1,12.135000000000005,0.001,1.0
16,0.3,0.0,200,1.6955999999999962,3.35168,9.128000000000014,16.0,0.00045731225083741684,0.010913866300975426,103.2,92.6,1.1,1.3400000000000034,0.001,1.0
17,0.3,0.0,200,2.5362000000000116,5.320480000000019,12.061000000000007,21.0,0.00027805134600468944,0.008936089552484486,101.8,94.4,1.1,2.0400000000000205,0.001,1.0
18,0.3,0.0,200,1.131600000000008,7.583580000000015,10.698999999999998,,0.0008658768942744222,0.0005139067203239617,99.9,94.7,1.1,4.27000000000001,0.001,1.0
19,0.3,0.0,200,2.359400000000012,5.566580000000015,7.351000000000013,0.0,0.0005427840779768856,0.0,103.1,101.79,1.1,8.869000000000028,0.001,1.0
0,0.3,0.2,200,0.4712000000000069,1.3820799999999909,7.891000000000005,4.0,0.0007006834110101004,0.01442888149840531,104.3,93.8,1.1,1.1199999999999903,0.001,4.0
1,0.3,0.2,200,0.8924000000000026,7.444280000000007,7.989999999999995,,0.0004142277194750777,0.0007766602702706382,102.49,99.79,1.1,7.279000000000025,0.001,4.0
2,0.3,0.2,200,3.068200000000013,2.567720000000007,10.070999999999998,2.0,0.000561970927260152,0.014155027083690373,103.5,96.2,1.1,2.3200000000000074,0.001,4.0
3,0.3,0.2,200,1.6360000000000092,0.838200000000013,0.8900000000000148,0.0,0.0007373772159234252,0.0,102.4,93.9,1.1,0.8900000000000148,0.001,3.0
4,0.3,0.2,200,1.000600000000009,7.0120000000000084,10.500000000000014,,0.0006220047691897967,0.0007023392601055603,101.36,96.2,1.1,4.460000000000008,0.001,1.0
5,0.3,0.2,200,2.2234000000000047,4.0887800000000105,9.478000000000023,2.0,0.000529090047583404,0.01413082500391886,103.0,99.85,1.1,6.835000000000008,0.001,4.0
6,0.3,0.2,200,0.4859999999999988,3.4385200000000107,7.14700000000002,6.0,0.00041262228402339255,0.013798768424804125,103.1,99.85,1.1,6.735000000000014,0.001,3.0
7,0.3,0.2,200,0.9969999999999893,6.970800000000009,7.311000000000021,,0.0008495940333581788,0.00047643357651044687,102.47,99.78,1.1,7.288000000000011,0.001,5.0
8,0.3,0.2,200,0.8713999999999891,4.571700000000012,6.970000000000013,212.0,0.0007030812865699446,0.0007962442696910253,100.57,92.9,1.1,1.6200000000000188,0.001,3.0
9,0.3,0.2,200,0.6407999999999885,7.161660000000008,7.363000000000014,,0.00035948771720782007,0.0005166649862893904,102.33,99.6,1.1,7.230000000000004,0.001,6.0
10,0.3,0.2,200,1.5749999999999904,3.363239999999998,7.730000000000004,16.0,0.0007122964404446479,0.010605821383028789,105.5,94.2,1.1,1.8799999999999955,0.001,1.0
11,0.3,0.2,200,0.5676000000000048,3.541180000000007,7.278000000000006,5.0,0.0003404514372795442,0.014349727404267008,102.5,99.78,1.1,7.25800000000001,0.001,3.0
12,0.3,0.2,200,2.0624000000000104,3.7631200000000082,9.171000000000006,1.0,0.0004971466056829852,0.014783603763240404,103.0,100.05,1.1,7.055000000000007,0.001,4.0
13,0.3,0.2,200,1.0147999999999933,1.2943199999999917,6.795999999999992,7.0,0.00047973892539438797,0.013860823072970693,106.3,95.8,1.1,0.9199999999999875,0.001,5.0
14,0.3,0.2,200,0.5277999999999937,7.285140000000009,7.449000000000012,,0.00040389275216728087,0.0004856810985343974,102.54,99.9,1.1,7.3500000000000085,0.001,5.0
15,0.3,0.2,200,1.5376000000000036,7.870200000000006,9.015000000000015,,0.0005702241521766602,0.0008725093667025676,102.51,99.81,1.1,7.281000000000006,0.001,5.0
16,0.3,0.2,200,1.6955999999999962,2.9398799999999996,6.810000000000002,16.0,0.00045731225083741684,0.009702611301221308,103.2,92.6,1.1,1.3400000000000034,0.001,3.0
17,0.3,0.2,200,2.5362000000000116,4.864500000000018,11.080000000000013,21.0,0.00027805134600468944,0.006838172086266359,101.8,94.4,1.1,2.0400000000000205,0.001,2.0
18,0.3,0.2,200,1.131600000000008,6.377740000000017,10.120000000000019,,0.0008658768942744222,0.000775897451014289,100.9,94.7,1.1,3.2700000000000102,0.001,1.0
19,0.3,0.2,200,2.359400000000012,3.9196600000000137,5.679000000000016,0.0,0.0005427840779768856,0.0,103.1,99.74,1.1,6.614000000000004,0.001,4.0
0,0.3,0.4,200,0.4712000000000069,1.443259999999991,5.655000000000015,,0.0007006834110101004,0.014297433132960616,104.3,93.8,1.1,1.1199999999999903,0.001,
1,0.3,0.4,200,0.8924000000000026,5.209120000000009,5.765000000000015,,0.0004142277194750777,0.000855439725440597,103.67,98.83,1.1,5.043000000000006,0.001,15.0
2,0.3,0.4,200,3.068200000000013,2.490280000000007,7.811000000000007,2.0,0.000561970927260152,0.013958311476102951,103.5,96.2,1.1,2.3200000000000074,0.001,4.0
3,0.3,0.4,200,1.6360000000000092,1.019160000000013,2.9710000000000036,3.0,0.0007373772159234252,0.0,102.4,93.9,1.1,0.8900000000000148,0.001,6.0
4,0.3,0.4,200,1.000600000000009,6.0222000000000095,10.400000000000006,,0.0006220047691897967,0.0009751855532373924,102.33,96.2,1.1,3.490000000000009,0.001,1.0
5,0.3,0.4,200,2.2234000000000047,3.0307800000000076,7.23899999999999,2.0,0.000529090047583404,0.013982330217641125,103.0,98.61,1.1,5.471000000000004,0.001,11.0
6,0.3,0.4,200,0.4859999999999988,2.839420000000008,4.9609999999999985,10.0,0.00041262228402339255,0.013667716052812123,103.1,98.63,1.1,5.393000000000015,0.001,8.0
7,0.3,0.4,200,0.9969999999999893,4.855600000000007,5.1340000000000146,,0.0008495940333581788,0.0004991386742442374,103.64,98.82,1.1,5.061999999999998,0.001,15.0
8,0.3,0.4,200,0.8713999999999891,3.7066400000000117,6.720000000000013,100.0,0.0007030812865699446,0.0009618579794449787,100.88,92.9,1.1,1.3100000000000165,0.001,7.0
9,0.3,0.4,200,0.6407999999999885,4.981580000000009,5.172000000000011,,0.00035948771720782007,0.000575921099393001,103.51,98.66,1.1,5.016000000000005,0.001,15.0
10,0.3,0.4,200,1.5749999999999904,3.182099999999999,7.63000000000001,16.0,0.0007122964404446479,0.009532683911601461,105.5,94.2,1.1,1.8799999999999955,0.001,1.0
11,0.3,0.4,200,0.5676000000000048,2.9376200000000057,5.085000000000008,9.0,0.0003404514372795442,0.014233459035701598,102.5,98.47,1.1,5.817000000000007,0.001,7.0
12,0.3,0.4,200,2.0624000000000104,2.9209800000000063,6.932000000000016,1.0,0.0004971466056829852,0.014699908422178285,103.0,98.75,1.1,5.625000000000014,0.001,11.0
13,0.3,0.4,200,1.0147999999999933,1.5288199999999919,4.609999999999999,13.0,0.00047973892539438797,0.013716711244426923,106.3,95.8,1.1,0.9199999999999875,0.001,11.0
14,0.3,0.4,200,0.5277999999999937,5.102620000000007,5.304000000000016,,0.00040389275216728087,0.0005666601149548687,103.69,98.91,1.1,5.111000000000004,0.001,17.0
15,0.3,0.4,200,1.5376000000000036,5.548000000000009,6.787000000000006,,0.0005702241521766602,0.0009864488007642219,103.64,98.84,1.1,5.084000000000017,0.001,14.0
16,0.3,0.4,200,1.6955999999999962,2.602099999999999,6.609999999999999,16.0,0.00045731225083741684,0.008840588581712045,103.2,92.6,1.1,1.3400000000000034,0.001,6.0
17,0.3,0.4,200,2.5362000000000116,4.479160000000019,10.870000000000019,21.0,0.00027805134600468944,0.005289958832150077,101.8,94.4,1.1,2.0400000000000205,0.001,2.0
18,0.3,0.4,200,1.131600000000008,5.4287800000000175,9.990000000000009,,0.0008658768942744222,0.0010657976192023368,101.57,94.7,1.1,2.6000000000000227,0.001,1.0
19,0.3,0.4,200,2.359400000000012,2.924540000000011,4.579000000000022,0.0,0.0005427840779768856,0.0,103.1,98.55,1.1,5.305000000000007,0.001,11.0
0,0.3,0.6,200,0.4712000000000069,1.4955799999999908,5.442999999999984,,0.0007006834110101004,0.014313866960921368,104.3,93.8,1.1,1.1199999999999903,0.001,
1,0.3,0.6,200,0.8924000000000026,3.7850400000000075,3.9650000000000034,,0.0004142277194750777,0.0008428890927553544,104.22,98.26,1.1,3.866000000000014,0.001,22.0
2,0.3,0.6,200,3.068200000000013,2.4807000000000063,5.635000000000005,2.0,0.000561970927260152,0.013909169424579917,103.5,96.2,1.1,2.3200000000000074,0.001,4.0
3,0.3,0.6,200,1.6360000000000092,1.2224400000000128,5.005999999999986,6.0,0.0007373772159234252,0.0,102.4,93.9,1.1,0.8900000000000148,0.001,6.0
4,0.3,0.6,200,1.000600000000009,5.244200000000007,10.290000000000006,,0.0006220047691897967,0.0012365947883545667,102.95,96.2,1.1,2.8700000000000045,0.001,1.0
5,0.3,0.6,200,2.2234000000000047,2.5902000000000065,5.095000000000013,5.0,0.000529090047583404,0.013949438665078726,103.0,97.77,1.1,4.547000000000011,0.001,15.0
6,0.3,0.6,200,0.4859999999999988,2.599600000000006,5.518999999999991,14.0,0.00041262228402339255,0.013700457243238314,103.1,97.78,1.1,4.458000000000013,0.001,11.0
7,0.3,0.6,200,0.9969999999999893,3.500440000000009,3.926000000000002,,0.0008495940333581788,0.00047936424483867096,104.2,98.28,1.1,3.9080000000000013,0.001,24.0
8,0.3,0.6,200,0.8713999999999891,3.0551200000000107,6.680000000000007,53.0,0.0007030812865699446,0.001103055880992249,101.04,92.9,1.1,1.1500000000000057,0.001,7.0
9,0.3,0.6,200,0.6407999999999885,3.6237000000000092,4.014000000000024,,0.00035948771720782007,0.0005475813273857873,104.06,98.11,1.1,3.861000000000004,0.001,23.0
10,0.3,0.6,200,1.5749999999999904,3.0244799999999987,7.590000000000003,0.0,0.0007122964404446479,0.008621149173737266,105.5,94.2,1.1,1.8799999999999955,0.001,1.0
11,0.3,0.6,200,0.5676000000000048,2.7002000000000033,5.724000000000004,12.0,0.0003404514372795442,0.014266651671881602,102.5,97.56,1.1,4.816000000000017,0.001,11.0
12,0.3,0.6,200,2.0624000000000104,2.639640000000004,4.777000000000001,5.0,0.0004971466056829852,0.014683180117486296,103.0,97.91,1.1,4.701000000000008,0.001,14.0
13,0.3,0.6,200,1.0147999999999933,1.7450799999999922,6.266999999999996,16.0,0.00047973892539438797,0.013796666799184409,106.3,95.8,1.1,0.9199999999999875,0.001,13.0
14,0.3,0.6,200,0.5277999999999937,3.6809800000000066,4.065000000000012,,0.00040389275216728087,0.0005356917286998309,104.27,98.35,1.1,3.9150000000000063,0.001,27.0
15,0.3,0.6,200,1.5376000000000036,4.045720000000006,4.643000000000015,,0.0005702241521766602,0.0009959067429210354,104.22,98.31,1.1,3.9210000000000065,0.001,22.0
16,0.3,0.6,200,1.6955999999999962,2.332659999999999,6.609999999999999,0.0,0.00045731225083741684,0.008253280032999596,103.2,92.6,1.1,1.3400000000000034,0.001,6.0
17,0.3,0.6,200,2.5362000000000116,4.149260000000018,10.730000000000018,21.0,0.00027805134600468944,0.004166973014142375,101.8,94.4,1.1,2.0400000000000205,0.001,2.0
18,0.3,0.6,200,1.131600000000008,4.683500000000015,9.88000000000001,,0.0008658768942744222,0.0013593402531069721,102.02,94.7,1.1,2.15000000000002,0.001,1.0
19,0.3,0.6,200,2.359400000000012,2.5686400000000074,3.9019999999999726,3.0,0.0005427840779768856,0.0,103.1,97.7,1.1,4.370000000000019,0.001,14.0
0,0.5,0.0,200,1.0900000000000087,8.047040000000008,11.135000000000005,,0.0006151938590544878,0.0005200679114256298,100.3,95.5,1.1,4.750000000000014,0.001,1.0
1,0.5,0.0,200,2.0138000000000074,8.557140000000013,11.982000000000014,,0.00038980471657757614,0.0006181562244818675,100.09,95.5,1.1,4.960000000000008,0.001,1.0
2,0.5,0.0,200,4.8244000000000105,4.799000000000009,14.399000000000001,2.0,0.0004320959114302721,0.014498594817013767,103.2,97.8,1.1,4.38000000000001,0.001,1.0
3,0.5,0.0,200,2.1098000000000052,1.1018600000000007,2.4410000000000025,0.0,0.0003874917697852321,0.0,102.4,94.0,1.1,1.0,0.001,1.0
4,0.5,0.0,200,2.325000000000015,9.296800000000019,12.030000000000015,,0.000494949321093014,0.0005024335190487616,99.99,96.7,1.1,6.380000000000024,0.001,1.0
5,0.5,0.0,200,2.0274000000000103,1.2498600000000155,2.1820000000000164,0.0,0.0005292306828631134,0.0,103.0,94.7,1.1,1.170000000000016,0.001,1.0
6,0.5,0.0,200,1.0926000000000125,7.409740000000017,10.968000000000004,,0.0003629113462614243,0.0005830816112353312,99.92,94.4,1.1,3.920000000000016,0.001,1.0
7,0.5,0.0,200,1.1546000000000125,11.58134000000001,11.960999999999999,,0.00042713419995625025,0.0004103952440945025,100.1,102.01,1.1,12.111000000000018,0.001,1.0
8,0.5,0.0,200,0.21339999999999776,4.4493199999999975,10.653000000000006,21.0,0.0006533943242528759,0.009524513406027507,102.7,93.0,1.1,0.3999999999999915,0.001,1.0
9,0.5,0.0,200,0.23379999999999312,11.04698000000001,11.768000000000015,,0.000359780385827145,0.00040753240526644096,99.98,101.87,1.1,12.077000000000012,0.001,1.0
10,0.5,0.0,200,0.848599999999993,10.533960000000011,11.65100000000001,,0.00043143395199165836,0.00049734321036927,99.94,102.0,1.1,12.260000000000005,0.001,1.0
11,0.5,0.0,200,0.582799999999998,4.729480000000011,9.441000000000003,2.0,0.0003672318029311181,0.014412741979872298,102.6,102.06,1.1,9.666000000000011,0.001,1.0
12,0.5,0.0,200,3.6718000000000073,3.397840000000011,13.230000000000004,1.0,0.0003072516324146702,0.015013716307399162,102.3,95.9,1.1,3.190000000000012,0.001,1.0
13,0.5,0.0,200,0.4883999999999915,3.3920000000000083,9.765000000000015,3.0,0.0005552440663925761,0.014188522101855417,106.0,101.81,1.1,5.991000000000014,0.001,1.0
14,0.5,0.0,200,0.6920000000000093,6.900800000000011,11.257000000000005,,0.0004492237875659782,0.011630067787623016,105.3,102.12,1.1,7.032000000000011,0.001,1.0
15,0.5,0.0,200,2.380400000000005,6.273620000000011,8.865000000000023,0.0,0.0002435863977919368,0.0,101.3,102.05,1.1,10.955000000000013,0.001,1.0
16,0.5,0.0,200,1.274,1.6204000000000034,8.450000000000003,2.0,0.0004744105267297246,0.014481936309417218,103.2,92.6,1.1,1.3400000000000034,0.001,1.0
17,0.5,0.0,200,3.47560000000001,9.796160000000011,13.218000000000004,,0.0003138239372619553,0.0006624148519433498,99.85,95.2,1.1,4.870000000000019,0.001,1.0
